,Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Browser,Device/OS,Year,Month,Day,Hour,Minute,Second,DayOfWeek
60,2021-10-08 21:42:19,193.109.94.146,189.14.24.22,22371,4914,ICMP,1001,Data,HTTP,"Modi necessitatibus molestiae itaque. Molestias beatae officiis expedita cumque natus. Architecto blanditiis est.
Voluptates repellendus ad delectus possimus occaecati. Quis culpa adipisci.",IoC Detected,50.69,yes,DDoS,Known Pattern A,Ignored,Low,Zoya Guha,Segment A,"Hospet, Assam",6.126.178.223,No Data,No Data,Firewall,Mozilla,Linux,2021,10,8,21,42,19,4
61,2022-08-17 19:20:40,122.108.169.214,7.195.147.252,10510,4024,UDP,1352,Data,HTTP,"Dignissimos necessitatibus hic. Earum consectetur totam dolore quidem.
Iste laboriosam placeat debitis eaque. Porro impedit rerum nam dolor asperiores autem.",IoC Detected,75.3,no,Malware,Known Pattern A,Logged,High,Farhan Bail,Segment B,"Madanapalle, Odisha",No proxy,No Data,Alert Data,Server,Mozilla,iPad,2022,8,17,19,20,40,2
62,2022-08-17 02:04:53,64.58.36.254,179.161.134.184,57482,1091,UDP,548,Data,FTP,Libero veritatis suscipit eius iste debitis ullam. Porro cupiditate accusantium deserunt sed eos. Quas quidem voluptates iure cumque voluptas officia.,No Detection,33.08,no,DDoS,Known Pattern B,Blocked,Low,Lavanya Sachdeva,Segment C,"Kalyan-Dombivli, Gujarat",30.88.14.231,No Data,Alert Data,Server,Mozilla,iPod,2022,8,17,2,4,53,2
63,2020-03-10 04:31:21,61.217.244.146,167.60.226.61,7703,19110,UDP,1114,Data,DNS,"Repellat eos odit voluptate laudantium non. Qui nam nam.
Temporibus consequatur quibusdam molestias.",No Detection,7.27,yes,Intrusion,Known Pattern A,Logged,High,Baiju Bandi,Segment B,"Visakhapatnam, Maharashtra",21.71.155.63,No Data,Alert Data,Server,Mozilla,iPod,2020,3,10,4,31,21,1
64,2022-11-20 17:53:28,21.23.245.141,135.172.206.155,33992,31136,TCP,149,Data,DNS,Tenetur animi et blanditiis quos atque. Ratione neque nesciunt aut doloremque possimus deserunt. Eum amet aspernatur deleniti.,IoC Detected,76.68,yes,DDoS,Known Pattern B,Ignored,Low,Kanav Datta,Segment A,"Singrauli, Telangana",No proxy,No Data,Alert Data,Server,Mozilla,Windows,2022,11,20,17,53,28,6
65,2022-11-17 22:12:24,183.2.17.209,205.172.143.0,55666,4791,TCP,548,Data,FTP,Quibusdam unde nisi pariatur eos aliquid tempora eligendi. Veritatis veniam perspiciatis corporis.,IoC Detected,36.22,yes,Intrusion,Known Pattern B,Logged,Medium,Stuvan Sinha,Segment C,"Begusarai, Uttarakhand",No proxy,No Data,Alert Data,Firewall,Mozilla,iPad,2022,11,17,22,12,24,3
66,2022-01-08 09:48:37,89.234.123.19,180.17.247.177,20947,24568,UDP,1106,Control,HTTP,"Eum rem qui voluptas cupiditate. Incidunt repudiandae asperiores labore provident eius. Maxime quisquam a atque.
Reiciendis placeat hic culpa nihil. Qui beatae molestias velit blanditiis eos ea iure.",IoC Detected,13.36,yes,Malware,Known Pattern A,Logged,High,Mamooty Bhandari,Segment C,"Pallavaram, Haryana",38.219.87.215,No Data,Alert Data,Firewall,Mozilla,Linux,2022,1,8,9,48,37,5
67,2020-03-03 01:54:03,157.164.90.122,7.220.81.96,38322,33655,UDP,1290,Control,FTP,Delectus aliquid doloremque reprehenderit hic corrupti ullam. Explicabo adipisci explicabo deserunt eaque asperiores illum. Dignissimos qui odit quas debitis officia ipsum.,IoC Detected,69.01,no,Intrusion,Known Pattern B,Ignored,Low,Keya Basak,Segment B,"Alwar, Gujarat",No proxy,No Data,Alert Data,Server,Mozilla,Android,2020,3,3,1,54,3,1
68,2021-02-15 05:17:05,123.185.30.222,22.188.5.93,15973,29809,UDP,190,Data,DNS,Vitae deleniti non ut. Rem non nostrum ducimus quasi voluptatem ratione.,IoC Detected,4.74,yes,DDoS,Known Pattern B,Logged,High,Divit Sharaf,Segment A,"Thane, Arunachal Pradesh",54.169.213.25,No Data,Alert Data,Firewall,Mozilla,iPhone,2021,2,15,5,17,5,0
69,2020-09-13 01:49:45,185.157.240.136,107.0.155.243,5107,60905,ICMP,995,Control,DNS,"Nobis illo incidunt atque amet ex recusandae. Commodi eveniet ut aliquam. Autem tempore placeat consectetur numquam.
Nam corporis quo. Vel illum earum aliquid. Iste sit consequatur hic totam minima.",No Detection,51.66,yes,Malware,Known Pattern A,Logged,High,Shray Agrawal,Segment C,"Bangalore, Uttar Pradesh",98.8.33.127,Log Data,No Data,Firewall,Opera,Windows,2020,9,13,1,49,45,6
70,2022-12-25 07:20:06,195.177.54.54,50.191.236.203,15067,58291,TCP,1342,Control,HTTP,Quia voluptatibus cupiditate alias sint dolor asperiores ut. Nihil eos accusantium. Quidem nesciunt quaerat tempora architecto possimus deserunt.,IoC Detected,83.86,yes,Intrusion,Known Pattern A,Blocked,High,Saksham Bansal,Segment B,"Tinsukia, Meghalaya",218.15.7.144,Log Data,No Data,Firewall,Mozilla,Macintosh,2022,12,25,7,20,6,6
71,2021-01-27 22:49:34,221.219.44.103,36.211.253.244,18782,24516,ICMP,722,Data,HTTP,Doloremque ipsam sunt voluptatem. Non vitae odit. Odio necessitatibus culpa tempora. Tempora accusantium dolor delectus ipsam molestias eveniet.,No Detection,79.61,yes,Malware,Known Pattern A,Ignored,Medium,Emir Krishnan,Segment C,"Coimbatore, Tamil Nadu",135.149.249.27,Log Data,Alert Data,Firewall,Mozilla,Macintosh,2021,1,27,22,49,34,2
72,2023-05-30 17:14:15,86.165.141.178,19.155.138.245,44364,53766,ICMP,1181,Control,DNS,"Velit fugit recusandae ipsam repellat. Assumenda ratione tempore eaque labore in cupiditate.
Nihil necessitatibus perspiciatis libero recusandae architecto.",No Detection,14.95,yes,Malware,Known Pattern B,Blocked,Low,Vritika Shukla,Segment A,"Howrah, Sikkim",No proxy,No Data,Alert Data,Server,Mozilla,Macintosh,2023,5,30,17,14,15,1
73,2020-06-30 01:24:54,70.228.121.60,204.219.67.217,11307,36569,TCP,907,Control,DNS,In consequatur vel. Beatae sapiente vero ipsum unde consequuntur nostrum dignissimos. Autem iure tempore maxime architecto placeat voluptate.,No Detection,12.1,no,Malware,Known Pattern B,Logged,Medium,Zaina Ganguly,Segment B,"Varanasi, Telangana",107.248.33.137,Log Data,No Data,Firewall,Mozilla,Windows,2020,6,30,1,24,54,1
74,2020-07-07 03:50:24,201.86.3.78,13.200.168.199,62568,27834,ICMP,1427,Data,HTTP,Harum repellat eum asperiores voluptatum ad sapiente. Veniam saepe fuga ab aperiam.,IoC Detected,3.33,no,Intrusion,Known Pattern A,Ignored,High,Mamooty Upadhyay,Segment B,"Indore, Rajasthan",No proxy,No Data,No Data,Server,Mozilla,Windows,2020,7,7,3,50,24,1
75,2020-03-18 07:33:47,61.152.211.241,155.90.185.195,16019,14834,UDP,793,Control,HTTP,"At delectus commodi cum. Autem eligendi facilis eaque harum magnam officiis.
Voluptatibus asperiores autem fugiat repellendus quis.",IoC Detected,18.93,yes,Intrusion,Known Pattern A,Blocked,Low,Kavya Shroff,Segment B,"Ballia, Jharkhand",No proxy,No Data,No Data,Server,Mozilla,iPad,2020,3,18,7,33,47,2
76,2020-03-09 20:24:39,46.229.143.176,218.214.206.217,54052,10368,ICMP,686,Control,DNS,Voluptatibus nemo doloribus sint. Laudantium molestias dolor. Aut suscipit vero iste.,No Detection,96.83,no,DDoS,Known Pattern A,Ignored,Low,Ishaan Kumer,Segment B,"Gopalpur, Andhra Pradesh",No proxy,No Data,No Data,Server,Mozilla,Windows,2020,3,9,20,24,39,0
77,2023-07-07 19:15:20,38.130.51.208,190.9.156.57,40014,9720,UDP,1092,Data,DNS,In laborum dolores inventore nesciunt itaque atque officiis. Expedita nobis adipisci adipisci delectus. Nisi distinctio dolores ad.,No Detection,82.75,yes,Intrusion,Known Pattern A,Logged,Low,Lavanya Sule,Segment C,"Rewa, Uttarakhand",138.40.118.172,Log Data,No Data,Firewall,Mozilla,Windows,2023,7,7,19,15,20,4
78,2022-12-25 22:00:40,27.57.214.142,46.220.52.17,55034,52843,UDP,492,Data,HTTP,Cupiditate occaecati blanditiis animi molestiae ea. Sapiente neque repellat iusto at. Vitae omnis eos aperiam quod similique eum ea.,No Detection,88.16,yes,Intrusion,Known Pattern B,Logged,High,Kabir Tak,Segment A,"Surendranagar Dudhrej, Sikkim",No proxy,No Data,Alert Data,Server,Opera,Windows,2022,12,25,22,0,40,6
79,2021-04-12 15:06:50,86.45.110.141,92.133.40.138,31548,18263,UDP,811,Data,FTP,Deleniti excepturi quisquam eveniet optio. Mollitia voluptate dolore neque quas maiores aliquam.,IoC Detected,45.33,no,Malware,Known Pattern B,Blocked,Medium,Urvi Warrior,Segment C,"Begusarai, Andhra Pradesh",No proxy,No Data,No Data,Server,Mozilla,Windows,2021,4,12,15,6,50,0
80,2021-04-20 21:58:18,29.187.204.185,178.79.44.158,14156,14806,ICMP,1444,Control,HTTP,"Rem quae assumenda. Inventore aperiam illum ipsa.
Numquam quidem illo voluptatibus. Modi facilis commodi voluptate ad impedit repudiandae. Perferendis corrupti quisquam eius deserunt illo.",IoC Detected,91.08,no,Intrusion,Known Pattern A,Logged,Low,Riya Aggarwal,Segment A,"Latur, Himachal Pradesh",No proxy,No Data,Alert Data,Firewall,Mozilla,Windows,2021,4,20,21,58,18,1
81,2023-06-06 06:31:08,168.230.63.34,170.34.138.235,7828,38216,UDP,423,Control,DNS,Soluta pariatur iste ipsa explicabo illum optio. Distinctio magni consequuntur corporis optio accusamus distinctio temporibus.,No Detection,45.27,yes,Intrusion,Known Pattern B,Logged,Low,Dharmajan Balakrishnan,Segment B,"Proddatur, Jharkhand",65.202.47.241,Log Data,No Data,Firewall,Mozilla,iPod,2023,6,6,6,31,8,1
82,2021-07-11 05:34:04,221.187.162.221,174.67.68.203,53318,29162,TCP,744,Data,HTTP,"Modi itaque ipsam rem explicabo. Rem iste quas enim minus voluptates ducimus.
Veritatis nobis maiores eaque fuga non. Explicabo sunt consectetur occaecati a consectetur.",IoC Detected,51.59,no,Malware,Known Pattern B,Ignored,Low,Shalv Bajaj,Segment A,"Bhatpara, Tamil Nadu",No proxy,Log Data,Alert Data,Firewall,Mozilla,Linux,2021,7,11,5,34,4,6
83,2020-12-24 16:18:22,199.219.72.118,159.213.20.78,15743,33364,TCP,173,Control,HTTP,Corrupti vitae ipsa quaerat. Nostrum vel et nam. Necessitatibus pariatur reiciendis dolorem repellat odio laboriosam.,IoC Detected,73.69,yes,Intrusion,Known Pattern A,Ignored,Low,Vihaan Bava,Segment C,"Raipur, Odisha",No proxy,Log Data,Alert Data,Server,Opera,Linux,2020,12,24,16,18,22,3
84,2023-09-13 02:42:05,44.24.112.64,71.28.47.114,27274,28937,ICMP,340,Data,HTTP,Unde dolore vero doloribus quibusdam explicabo. Voluptate totam impedit libero nostrum nihil ex harum. Inventore id eius amet accusamus dolore occaecati.,No Detection,27.25,yes,Intrusion,Known Pattern A,Blocked,High,Indrajit Chahal,Segment B,"Giridih, Himachal Pradesh",No proxy,No Data,No Data,Server,Mozilla,Linux,2023,9,13,2,42,5,2
85,2023-01-23 09:24:38,107.70.70.221,38.176.49.37,13393,3334,ICMP,1082,Control,FTP,Commodi eius velit suscipit architecto totam mollitia.,No Detection,81.43,yes,Malware,Known Pattern A,Logged,Low,Faiyaz Madan,Segment A,"Thanjavur, Uttarakhand",33.159.69.159,Log Data,No Data,Server,Mozilla,Linux,2023,1,23,9,24,38,0
86,2022-04-05 01:54:33,118.36.129.69,31.41.38.21,35332,61817,ICMP,876,Control,DNS,Consectetur perspiciatis quod in. Sit vel nesciunt cupiditate ab nemo laudantium. Labore amet expedita modi temporibus.,No Detection,89.28,no,Intrusion,Known Pattern A,Blocked,Low,Vanya Barman,Segment A,"Warangal, Meghalaya",189.22.11.33,No Data,No Data,Firewall,Mozilla,Macintosh,2022,4,5,1,54,33,1
87,2020-09-30 07:06:33,76.111.202.72,42.40.168.103,47821,52974,UDP,1319,Data,DNS,Ullam architecto recusandae magni suscipit facilis. Tempore iure nulla aspernatur. Error itaque praesentium libero unde quia.,IoC Detected,43.95,no,Intrusion,Known Pattern A,Ignored,Medium,Raunak Varghese,Segment B,"Darbhanga, Haryana",No proxy,Log Data,No Data,Firewall,Mozilla,iPad,2020,9,30,7,6,33,2
88,2023-08-06 09:00:12,148.126.105.201,125.5.69.191,4384,31482,TCP,976,Data,DNS,Sed deserunt eos asperiores. Provident aperiam corporis unde totam fugiat. Magnam facilis impedit molestias voluptatum vero laborum nisi.,IoC Detected,1.31,yes,DDoS,Known Pattern A,Blocked,Medium,Jiya Keer,Segment A,"Gwalior, Nagaland",No proxy,No Data,Alert Data,Firewall,Mozilla,iPod,2023,8,6,9,0,12,6
89,2022-11-20 04:12:04,130.204.139.35,165.165.89.101,27807,53451,UDP,985,Control,HTTP,"Cupiditate labore provident labore soluta modi. Nihil aperiam temporibus iste.
Expedita error ratione aliquid. Consequatur fugit excepturi vitae eligendi velit.",No Detection,98.14,yes,Malware,Known Pattern B,Logged,High,Prisha Loyal,Segment A,"South Dumdum, Uttar Pradesh",No proxy,No Data,No Data,Server,Opera,Linux,2022,11,20,4,12,4,6
90,2020-03-17 07:02:13,100.247.164.6,154.189.148.49,39737,17067,ICMP,902,Data,FTP,Mollitia veritatis illum laudantium sed. Perspiciatis dolor pariatur voluptatibus odit et quam vero.,IoC Detected,84.95,no,Malware,Known Pattern A,Logged,Medium,Himmat Warrior,Segment B,"Kurnool, Karnataka",No proxy,No Data,Alert Data,Firewall,Mozilla,Linux,2020,3,17,7,2,13,1
91,2020-08-08 23:19:34,88.204.79.6,64.153.177.110,16224,48472,UDP,889,Control,HTTP,"Provident omnis aut autem impedit architecto. Enim mollitia aliquid fugiat tempora.
Maiores a perferendis totam natus. Iusto rerum saepe natus sint eaque temporibus.",IoC Detected,14.56,no,Malware,Known Pattern B,Blocked,Medium,Armaan Thaker,Segment C,"Vijayanagaram, Sikkim",94.34.21.82,Log Data,No Data,Firewall,Mozilla,iPod,2020,8,8,23,19,34,5
92,2022-03-21 14:41:34,149.253.227.55,77.40.158.129,31907,51180,TCP,1492,Data,HTTP,"In vitae quaerat aliquid eum fuga. Velit quia amet aspernatur nam.
Iusto numquam ducimus consequatur dolorem. Voluptates nihil consequuntur quisquam nemo vero iusto quis.",No Detection,31.8,no,Malware,Known Pattern B,Logged,Medium,Yashvi Sundaram,Segment B,"Chandigarh, Manipur",No proxy,Log Data,No Data,Firewall,Mozilla,Windows,2022,3,21,14,41,34,0
93,2023-02-13 19:15:26,160.148.168.183,214.36.26.162,26586,17971,UDP,787,Control,DNS,"Ut impedit ut. Corporis occaecati ullam consequatur a.
Aperiam et voluptates quaerat debitis ipsam. Dicta praesentium consequuntur sed. Totam similique unde tenetur.",IoC Detected,3.7,yes,Malware,Known Pattern B,Logged,Low,Reyansh Singhal,Segment A,"Pune, Himachal Pradesh",108.175.178.25,No Data,No Data,Server,Mozilla,Windows,2023,2,13,19,15,26,0
94,2022-10-13 04:35:33,75.160.180.145,149.125.243.212,25179,13739,ICMP,1070,Control,HTTP,Assumenda quaerat minus nemo nesciunt. Dicta optio occaecati molestias possimus debitis numquam. Sapiente consequuntur ab tenetur illo.,No Detection,97.64,no,Intrusion,Known Pattern B,Logged,Medium,Jayesh Jani,Segment C,"Rajkot, Tamil Nadu",31.73.203.250,No Data,No Data,Server,Opera,Linux,2022,10,13,4,35,33,3
95,2021-11-24 20:11:15,169.21.155.127,171.38.239.42,47513,9156,UDP,1455,Control,FTP,Rerum maiores sed. Saepe repudiandae dolore sapiente quam. Deleniti necessitatibus consectetur soluta temporibus sit non.,IoC Detected,58.19,yes,DDoS,Known Pattern A,Ignored,High,Jivika Lad,Segment C,"Gudivada, Punjab",4.152.115.150,No Data,No Data,Firewall,Mozilla,Linux,2021,11,24,20,11,15,2
96,2021-12-31 11:46:47,92.192.73.229,72.77.74.9,12215,50585,TCP,640,Control,HTTP,Facere dicta magni corrupti magnam. Aliquam est ex maiores temporibus dolore esse. Expedita consectetur cum. Nisi nobis consequatur nulla voluptatibus quam esse.,No Detection,10.44,yes,Intrusion,Known Pattern A,Blocked,Medium,Vedika Bawa,Segment C,"Maheshtala, Chhattisgarh",No proxy,Log Data,Alert Data,Server,Mozilla,Macintosh,2021,12,31,11,46,47,4
97,2021-10-25 04:23:15,129.189.216.143,197.202.27.160,19199,27928,ICMP,1178,Data,HTTP,Eaque deserunt nemo ad voluptate. Aliquid rem sit deleniti. Accusamus minus unde inventore necessitatibus corporis vitae.,IoC Detected,5.39,yes,Malware,Known Pattern B,Ignored,High,Ira Kapadia,Segment C,"Tirunelveli, Gujarat",57.192.174.154,Log Data,Alert Data,Server,Mozilla,Windows,2021,10,25,4,23,15,0
98,2022-04-25 20:26:30,60.223.224.39,218.187.232.192,26123,7023,ICMP,158,Data,HTTP,In repellendus modi ab. Dolore ex sequi perferendis. Modi vitae eius debitis unde aliquam eius.,IoC Detected,91.79,no,Intrusion,Known Pattern A,Ignored,Medium,Ivan Balan,Segment B,"Raipur, Himachal Pradesh",45.57.200.181,No Data,No Data,Server,Mozilla,iPad,2022,4,25,20,26,30,0
99,2022-03-17 23:44:57,172.26.245.135,21.131.246.181,22345,60531,ICMP,1409,Data,FTP,"Blanditiis nulla cupiditate a temporibus at. Vero animi voluptatum iusto dolorem dolorum sit. Quaerat non ipsam dignissimos temporibus eaque molestias.
Pariatur neque dolorem. Tempore dolorum alias.",IoC Detected,70.26,yes,Intrusion,Known Pattern B,Ignored,Low,Anay Wagle,Segment C,"Ichalkaranji, Himachal Pradesh",169.0.178.199,No Data,Alert Data,Server,Mozilla,Windows,2022,3,17,23,44,57,3
100,2022-11-03 14:58:44,57.64.88.197,117.180.242.111,55305,60529,UDP,866,Control,DNS,"Reiciendis suscipit necessitatibus ducimus harum molestiae. Expedita ea voluptates at tempora repudiandae.
Autem amet laborum tempora dolore. Pariatur illum aliquam.",No Detection,86.55,no,Malware,Known Pattern A,Ignored,Medium,Miraan Rastogi,Segment B,"Bihar Sharif, Manipur",120.90.41.194,Log Data,No Data,Firewall,Mozilla,Linux,2022,11,3,14,58,44,3
101,2023-03-31 19:19:56,144.98.223.88,121.165.184.11,48262,22039,TCP,343,Data,HTTP,Accusantium saepe repellendus exercitationem nulla. Pariatur temporibus alias quas. Quia ex id nulla vitae.,IoC Detected,11.11,no,Malware,Known Pattern B,Blocked,Medium,Zeeshan Kota,Segment C,"Chennai, Chhattisgarh",No proxy,No Data,No Data,Firewall,Mozilla,Macintosh,2023,3,31,19,19,56,4
102,2020-11-22 13:01:36,217.68.188.168,197.49.231.196,22623,16469,ICMP,531,Data,FTP,"In veritatis aliquam quae unde. Nihil suscipit quae.
Qui quibusdam ab architecto ad ab quo. Eos nihil doloremque. Eligendi suscipit autem enim.",No Detection,71.02,no,DDoS,Known Pattern B,Ignored,Low,Biju Varkey,Segment C,"Rajahmundry, Telangana",154.194.95.26,Log Data,No Data,Server,Mozilla,Windows,2020,11,22,13,1,36,6
103,2020-04-05 09:55:48,205.63.22.106,64.111.164.43,28872,35773,ICMP,1387,Control,DNS,Quae incidunt quod quisquam consequuntur sint. Quod architecto mollitia repellat laudantium corporis.,No Detection,51.68,no,Malware,Known Pattern B,Ignored,Medium,Nayantara Tak,Segment C,"Pallavaram, West Bengal",No proxy,Log Data,Alert Data,Firewall,Opera,Windows,2020,4,5,9,55,48,6
104,2020-12-09 14:27:45,216.215.211.18,183.6.121.71,33910,47951,TCP,715,Control,HTTP,"Laborum vel tempore assumenda quibusdam consectetur. Sunt quisquam architecto possimus officiis eveniet.
Alias ullam libero. Placeat placeat illum perspiciatis. Architecto dolorem voluptate.",No Detection,43.23,no,DDoS,Known Pattern A,Ignored,High,Ryan Kulkarni,Segment C,"Patiala, Himachal Pradesh",No proxy,Log Data,No Data,Firewall,Mozilla,Windows,2020,12,9,14,27,45,2
105,2022-10-30 05:51:47,62.75.113.77,216.196.28.158,42864,48696,ICMP,765,Control,DNS,"Dolores vitae neque velit maiores.
Reprehenderit architecto distinctio tempora quo. Dignissimos itaque tenetur ad rerum. Recusandae officia commodi dolorum veritatis voluptatem.",IoC Detected,47.31,yes,Intrusion,Known Pattern A,Blocked,Low,Arnav Krish,Segment C,"Ranchi, Sikkim",199.194.2.180,Log Data,Alert Data,Server,Mozilla,iPod,2022,10,30,5,51,47,6
106,2020-10-18 14:09:21,59.130.224.255,74.58.58.46,52040,21434,TCP,646,Data,DNS,"Odit labore incidunt dolores similique. Vero modi eaque dicta repellendus pariatur. Rerum iure dolor voluptas tempore.
Corrupti sit consequatur. Suscipit rerum facere. Est corporis dicta sit.",No Detection,77.67,no,Intrusion,Known Pattern B,Ignored,Low,Jhanvi Wable,Segment C,"Ballia, Haryana",69.20.130.97,No Data,No Data,Server,Mozilla,iPhone,2020,10,18,14,9,21,6
107,2023-07-07 17:18:58,174.146.252.123,107.24.14.107,48973,47133,TCP,1142,Control,HTTP,Quod fuga at cupiditate fugit blanditiis minus. Laborum praesentium exercitationem temporibus iste iure. Architecto quas error sit natus. Hic eius aut praesentium.,IoC Detected,20.66,yes,Intrusion,Known Pattern B,Ignored,Low,Prerak Kadakia,Segment A,"Bhiwandi, Nagaland",71.203.202.3,No Data,No Data,Server,Opera,Windows,2023,7,7,17,18,58,4
108,2023-07-10 14:54:07,43.21.38.240,41.177.63.177,8137,20031,ICMP,1005,Control,FTP,Quis nobis incidunt doloribus officiis totam autem atque. Nemo error placeat nisi voluptatem ullam. Quasi alias omnis dicta corrupti. Ad eos corrupti.,IoC Detected,90.92,yes,Malware,Known Pattern A,Blocked,Low,Sara Chaudhuri,Segment C,"Bhiwandi, Andhra Pradesh",146.150.74.88,No Data,Alert Data,Firewall,Mozilla,Macintosh,2023,7,10,14,54,7,0
109,2022-06-18 23:08:42,140.199.137.100,117.235.111.116,55509,5152,ICMP,984,Data,FTP,"Autem labore exercitationem suscipit.
Quos odit sed molestiae. Blanditiis amet commodi. Dolor expedita aut officia.",No Detection,64.89,no,DDoS,Known Pattern A,Logged,Low,Lagan Manne,Segment B,"Raurkela Industrial Township, Sikkim",No proxy,No Data,No Data,Server,Mozilla,iPad,2022,6,18,23,8,42,5
110,2023-08-11 09:21:02,144.25.158.239,109.197.80.147,41801,19629,UDP,512,Data,HTTP,Voluptate quis enim sit saepe iste maiores. Vero amet error iste neque. Voluptas repudiandae sapiente illo omnis.,IoC Detected,77.07,yes,Intrusion,Known Pattern A,Blocked,Low,Samarth Devi,Segment A,"Bhimavaram, Madhya Pradesh",179.208.214.250,No Data,No Data,Server,Opera,Linux,2023,8,11,9,21,2,4
